,Date,Code,Buy,Sell
0,2013-01-02,USD,3.0686,3.1306
1,2013-01-03,USD,3.0393,3.1007
2,2013-01-04,USD,3.0878,3.1502
3,2013-01-07,USD,3.1158,3.1788
4,2013-01-08,USD,3.1272,3.1904
5,2013-01-09,USD,3.1177,3.1807
6,2013-01-10,USD,3.1161,3.1791
7,2013-01-11,USD,3.073,3.135
8,2013-01-14,USD,3.0505,3.1121
9,2013-01-15,USD,3.0553,3.1171
10,2013-01-16,USD,3.0579,3.1197
11,2013-01-17,USD,3.0781,3.1403
12,2013-01-18,USD,3.0565,3.1183
13,2013-01-21,USD,3.0901,3.1525
14,2013-01-22,USD,3.1027,3.1653000000000002
15,2013-01-23,USD,3.1046,3.1674
16,2013-01-24,USD,3.0952,3.1578
17,2013-01-25,USD,3.1077,3.1705
18,2013-01-28,USD,3.0653,3.1273
19,2013-01-29,USD,3.0908,3.1532
20,2013-01-30,USD,3.0807,3.1429
21,2013-01-31,USD,3.0675,3.1295
22,2013-02-01,USD,3.0655,3.1275
23,2013-02-04,USD,3.0369,3.0983
24,2013-02-05,USD,3.0443,3.1059
25,2013-02-06,USD,3.0493,3.1109
26,2013-02-07,USD,3.0542,3.116
27,2013-02-08,USD,3.0717,3.1337
28,2013-02-11,USD,3.0803,3.1425
29,2013-02-12,USD,3.0794,3.1416
30,2013-02-13,USD,3.0843,3.1467
31,2013-02-14,USD,3.058,3.1198
32,2013-02-15,USD,3.0933,3.1557
33,2013-02-18,USD,3.1014,3.164
34,2013-02-19,USD,3.1086,3.1714
35,2013-02-20,USD,3.0922,3.1546
36,2013-02-21,USD,3.0815,3.1437
37,2013-02-22,USD,3.1218,3.1848
38,2013-02-25,USD,3.1264,3.1896
39,2013-02-26,USD,3.0853,3.1477
40,2013-02-27,USD,3.143,3.2064
41,2013-02-28,USD,3.1488,3.2124
42,2013-03-01,USD,3.1381,3.2015000000000002
43,2013-03-04,USD,3.1572,3.221
44,2013-03-05,USD,3.1491,3.2127
45,2013-03-06,USD,3.1346,3.198
46,2013-03-07,USD,3.1517,3.2153
47,2013-03-08,USD,3.1315,3.1947
48,2013-03-11,USD,3.1546,3.2184
49,2013-03-12,USD,3.1538,3.2176
50,2013-03-13,USD,3.1432,3.2068
51,2013-03-14,USD,3.1708,3.2348
52,2013-03-15,USD,3.1699,3.2339
53,2013-03-18,USD,3.1466,3.2102
54,2013-03-19,USD,3.1729,3.2371
55,2013-03-20,USD,3.1802,3.2444
56,2013-03-21,USD,3.1853,3.2497
57,2013-03-22,USD,3.2113,3.2761
58,2013-03-25,USD,3.1863,3.2507
59,2013-03-26,USD,3.2029,3.2677
60,2013-03-27,USD,3.2093,3.2741
61,2013-03-28,USD,3.2401,3.3055
62,2013-03-29,USD,3.2242,3.2894
63,2013-04-02,USD,3.2264,3.2916
64,2013-04-03,USD,3.2323,3.2977
65,2013-04-04,USD,3.2279,3.2931
66,2013-04-05,USD,3.2258,3.291
67,2013-04-08,USD,3.1747,3.2389
68,2013-04-09,USD,3.1375,3.2009
69,2013-04-10,USD,3.1317,3.1949
70,2013-04-11,USD,3.1104,3.1732
71,2013-04-12,USD,3.1154,3.1784
72,2013-04-15,USD,3.1071,3.1699
73,2013-04-16,USD,3.1071,3.1699
74,2013-04-17,USD,3.103,3.1656
75,2013-04-18,USD,3.1065,3.1693
76,2013-04-19,USD,3.12,3.183
77,2013-04-22,USD,3.1002,3.1628
78,2013-04-23,USD,3.1249000000000002,3.1881
79,2013-04-24,USD,3.1467,3.2103
80,2013-04-25,USD,3.1593,3.2231
81,2013-04-26,USD,3.1583,3.2221
82,2013-04-29,USD,3.164,3.228
83,2013-04-30,USD,3.1328,3.196
84,2013-05-02,USD,3.1302,3.1934
85,2013-05-06,USD,3.1177,3.1807
86,2013-05-07,USD,3.1393,3.2027
87,2013-05-08,USD,3.1302,3.1934
88,2013-05-09,USD,3.1123,3.1751
89,2013-05-10,USD,3.12,3.183
90,2013-05-13,USD,3.1591,3.2229
91,2013-05-14,USD,3.1698,3.2338
92,2013-05-15,USD,3.1787,3.2429
93,2013-05-16,USD,3.2173,3.2823
94,2013-05-17,USD,3.2045,3.2693
95,2013-05-20,USD,3.2223,3.2873
96,2013-05-21,USD,3.2195,3.2845
97,2013-05-22,USD,3.2215,3.2865
98,2013-05-23,USD,3.1873,3.2517
99,2013-05-24,USD,3.2229,3.2881
100,2013-05-27,USD,3.2062,3.271
101,2013-05-28,USD,3.2101,3.2749
102,2013-05-29,USD,3.2087,3.2735
103,2013-05-31,USD,3.2387,3.3041
104,2013-06-03,USD,3.2623,3.3283
105,2013-06-04,USD,3.2548,3.3205999999999998
106,2013-06-05,USD,3.2059,3.2707
107,2013-06-06,USD,3.2153,3.2803
108,2013-06-07,USD,3.248,3.3136
109,2013-06-10,USD,3.2034,3.2682
110,2013-06-11,USD,3.2039,3.2687
111,2013-06-12,USD,3.1929,3.2575
112,2013-06-13,USD,3.1628,3.2266
113,2013-06-14,USD,3.1599,3.2237
114,2013-06-17,USD,3.1395,3.2029
115,2013-06-18,USD,3.1312,3.1944
116,2013-06-19,USD,3.1453,3.2089
117,2013-06-20,USD,3.1483,3.2119
118,2013-06-21,USD,3.2477,3.3133
119,2013-06-24,USD,3.2592,3.325
120,2013-06-25,USD,3.2779,3.3441
121,2013-06-26,USD,3.2695,3.3355
122,2013-06-27,USD,3.2916,3.358
123,2013-06-28,USD,3.2809,3.3471
124,2013-07-01,USD,3.3016,3.3682
125,2013-07-02,USD,3.297,3.3636
126,2013-07-03,USD,3.2998,3.3664
127,2013-07-04,USD,3.3018,3.3686
128,2013-07-05,USD,3.2736,3.3398
129,2013-07-08,USD,3.3215,3.3887
130,2013-07-09,USD,3.3084,3.3752
131,2013-07-10,USD,3.33,3.3971999999999998
132,2013-07-11,USD,3.3395,3.4069000000000003
133,2013-07-12,USD,3.2942,3.3608000000000002
134,2013-07-15,USD,3.2706,3.3366
135,2013-07-16,USD,3.2521,3.3177
136,2013-07-17,USD,3.2076000000000002,3.2724
137,2013-07-18,USD,3.1987,3.2633
138,2013-07-19,USD,3.2132,3.2782
139,2013-07-22,USD,3.2034,3.2682
140,2013-07-23,USD,3.1653000000000002,3.2293
141,2013-07-24,USD,3.1686,3.2326
142,2013-07-25,USD,3.1606,3.2244
143,2013-07-26,USD,3.1732,3.2374
144,2013-07-29,USD,3.1593,3.2231
145,2013-07-30,USD,3.1527,3.2163
146,2013-07-31,USD,3.1586,3.2224
147,2013-08-01,USD,3.1823,3.2465
148,2013-08-02,USD,3.1768,3.241
149,2013-08-05,USD,3.1644,3.2284
150,2013-08-06,USD,3.151,3.2146
151,2013-08-07,USD,3.1304,3.1936
152,2013-08-08,USD,3.1378,3.2012
153,2013-08-09,USD,3.1046,3.1674
154,2013-08-12,USD,3.101,3.1636
155,2013-08-13,USD,3.1234,3.1864
156,2013-08-14,USD,3.1357,3.1991
157,2013-08-16,USD,3.1423,3.2057
158,2013-08-19,USD,3.1348,3.1982
159,2013-08-20,USD,3.1511,3.2147
160,2013-08-21,USD,3.1152,3.1782
161,2013-08-22,USD,3.1397,3.2031
162,2013-08-23,USD,3.1491,3.2127
163,2013-08-26,USD,3.1339,3.1973
164,2013-08-27,USD,3.125,3.1882
165,2013-08-28,USD,3.1435,3.2071
166,2013-08-29,USD,3.1906,3.255
167,2013-08-30,USD,3.2,3.2646
168,2013-09-02,USD,3.1925,3.2569
169,2013-09-03,USD,3.1893,3.2537000000000003
170,2013-09-04,USD,3.2147,3.2797
171,2013-09-05,USD,3.2133,3.2782999999999998
172,2013-09-06,USD,3.2227,3.2879
173,2013-09-09,USD,3.2173,3.2823
174,2013-09-10,USD,3.1981,3.2627
175,2013-09-11,USD,3.173,3.2372
176,2013-09-12,USD,3.1452,3.2088
177,2013-09-13,USD,3.1383,3.2017
178,2013-09-16,USD,3.1378,3.2012
179,2013-09-17,USD,3.1056,3.1684
180,2013-09-18,USD,3.1274,3.1906
181,2013-09-19,USD,3.1364,3.1998
182,2013-09-20,USD,3.0653,3.1273
183,2013-09-23,USD,3.0926,3.155
184,2013-09-24,USD,3.1009,3.1635
185,2013-09-25,USD,3.1063,3.1691
186,2013-09-26,USD,3.0918,3.1542
187,2013-09-27,USD,3.1006,3.1632
188,2013-09-30,USD,3.0864,3.1488
189,2013-10-01,USD,3.0969,3.1595
190,2013-10-02,USD,3.087,3.1494
191,2013-10-03,USD,3.0677,3.1297
192,2013-10-04,USD,3.0522,3.1138
193,2013-10-07,USD,3.0617,3.1235
194,2013-10-08,USD,3.0614,3.1232
195,2013-10-09,USD,3.0497,3.1113
196,2013-10-10,USD,3.0733,3.1353
197,2013-10-11,USD,3.0661,3.1281
198,2013-10-14,USD,3.0624,3.1242
199,2013-10-15,USD,3.0474,3.109
200,2013-10-16,USD,3.0639,3.1257
201,2013-10-17,USD,3.0477,3.1093
202,2013-10-18,USD,3.0231,3.0841
203,2013-10-21,USD,3.0244,3.0854
204,2013-10-22,USD,3.0293,3.0905
205,2013-10-23,USD,2.9975,3.0581
206,2013-10-24,USD,3.003,3.0636
207,2013-10-25,USD,3.0012,3.0618
208,2013-10-28,USD,3.0028,3.0634
209,2013-10-29,USD,3.0022,3.0628
210,2013-10-30,USD,3.0021,3.0627
211,2013-10-31,USD,2.9993,3.0599
212,2013-11-04,USD,3.0406,3.102
213,2013-11-05,USD,3.0608,3.1226
214,2013-11-06,USD,3.0759,3.1381
215,2013-11-07,USD,3.0472,3.1088
216,2013-11-08,USD,3.0877,3.1501
217,2013-11-12,USD,3.1069,3.1697
218,2013-11-13,USD,3.0952,3.1578
219,2013-11-14,USD,3.1009,3.1635
220,2013-11-15,USD,3.0841,3.1465
221,2013-11-18,USD,3.0677,3.1297
222,2013-11-19,USD,3.0556,3.1174
223,2013-11-20,USD,3.0671,3.1291
224,2013-11-21,USD,3.0635,3.1253
225,2013-11-22,USD,3.0893,3.1517
226,2013-11-25,USD,3.0725,3.1345
227,2013-11-26,USD,3.0742,3.1364
228,2013-11-27,USD,3.0745,3.1367
229,2013-11-28,USD,3.0643,3.1263
230,2013-11-29,USD,3.0548,3.1166
231,2013-12-02,USD,3.0606,3.1224
232,2013-12-03,USD,3.0717,3.1337
233,2013-12-04,USD,3.0611,3.1229
234,2013-12-05,USD,3.0667,3.1287
235,2013-12-06,USD,3.0398,3.1012
236,2013-12-09,USD,3.0304,3.0916
237,2013-12-10,USD,3.0175,3.0785
238,2013-12-11,USD,3.0017,3.0623
239,2013-12-12,USD,3.0046,3.0654
240,2013-12-13,USD,3.0091,3.0699
241,2013-12-16,USD,3.017,3.078
242,2013-12-17,USD,3.0042,3.0648
243,2013-12-18,USD,3.0122,3.073
244,2013-12-19,USD,3.0056,3.0664
245,2013-12-20,USD,3.0223,3.0833
246,2013-12-23,USD,3.0123,3.0731
247,2013-12-24,USD,3.0075,3.0683
248,2013-12-27,USD,3.0043,3.0649
249,2013-12-30,USD,2.9804,3.0406
250,2013-12-31,USD,2.9759,3.0361
251,2014-01-02,USD,2.9819,3.0421
252,2014-01-03,USD,3.0244,3.0856
253,2014-01-07,USD,3.0309,3.0921
254,2014-01-08,USD,3.0321,3.0933
255,2014-01-09,USD,3.0393,3.1007
256,2014-01-10,USD,3.0462,3.1078
257,2014-01-13,USD,3.015,3.076
258,2014-01-14,USD,3.0121,3.0729
259,2014-01-15,USD,3.0056,3.0664
260,2014-01-16,USD,3.0303,3.0915
261,2014-01-17,USD,3.0291,3.0903
262,2014-01-20,USD,3.0351,3.0965
263,2014-01-21,USD,3.0361,3.0975
264,2014-01-22,USD,3.0442,3.1058
265,2014-01-23,USD,3.0422,3.1036
266,2014-01-24,USD,3.0223,3.0833
267,2014-01-27,USD,3.0379,3.0993
268,2014-01-28,USD,3.044,3.1054
269,2014-01-29,USD,3.0375,3.0989
270,2014-01-30,USD,3.0502,3.1118
271,2014-01-31,USD,3.0803,3.1425
272,2014-02-03,USD,3.1193,3.1823
273,2014-02-04,USD,3.1043,3.1671
274,2014-02-05,USD,3.0898,3.1522
275,2014-02-06,USD,3.0718,3.1338
276,2014-02-07,USD,3.0488,3.1104
277,2014-02-10,USD,3.0453,3.1069
278,2014-02-11,USD,3.0361,3.0975
279,2014-02-12,USD,3.0302,3.0914
280,2014-02-13,USD,3.0335,3.0947
281,2014-02-14,USD,3.016,3.077
282,2014-02-17,USD,3.0013,3.0619
283,2014-02-18,USD,2.9939,3.0543
284,2014-02-19,USD,2.9853,3.0457
285,2014-02-20,USD,3.0027,3.0633
286,2014-02-21,USD,3.0101,3.0709
287,2014-02-24,USD,2.9906,3.051
288,2014-02-25,USD,2.9987,3.0593
289,2014-02-26,USD,2.9875,3.0479
290,2014-02-27,USD,3.0187,3.0797
291,2014-02-28,USD,3.0209,3.0819
292,2014-03-03,USD,2.9871,3.0475
293,2014-03-04,USD,3.0121,3.0729
294,2014-03-05,USD,3.0144,3.0752
295,2014-03-06,USD,3.0119,3.0727
296,2014-03-07,USD,2.9894,3.0498
297,2014-03-10,USD,2.9965,3.0571
298,2014-03-11,USD,3.009,3.0698
299,2014-03-12,USD,3.0114,3.0722
300,2014-03-13,USD,3.0134,3.0742
301,2014-03-14,USD,3.0046,3.0654
302,2014-03-17,USD,3.0173,3.0783
303,2014-03-18,USD,3.0012,3.0618
304,2014-03-19,USD,2.9987,3.0593
305,2014-03-20,USD,2.9873000000000003,3.0477
306,2014-03-21,USD,3.02,3.081
307,2014-03-24,USD,3.0094,3.0702
308,2014-03-25,USD,3.0166,3.0776
309,2014-03-26,USD,3.0076,3.0684
310,2014-03-27,USD,2.9982,3.0588
311,2014-03-28,USD,2.9981,3.0587
312,2014-03-31,USD,3.0032,3.0638
313,2014-04-01,USD,2.9924,3.0528
314,2014-04-02,USD,2.9969,3.0575
315,2014-04-03,USD,3.0002,3.0608
316,2014-04-04,USD,3.0056,3.0664
317,2014-04-07,USD,3.0117,3.0725
318,2014-04-08,USD,3.0081,3.0689
319,2014-04-09,USD,2.9907,3.0511
320,2014-04-10,USD,2.9893,3.0497
321,2014-04-11,USD,2.9795,3.0397
322,2014-04-14,USD,2.9831000000000003,3.0433
323,2014-04-15,USD,2.9977,3.0583
324,2014-04-16,USD,3.0039,3.0645
325,2014-04-17,USD,3.0056,3.0664
326,2014-04-18,USD,2.9954,3.056
327,2014-04-22,USD,2.9962,3.0568
328,2014-04-23,USD,3.0042,3.0648
329,2014-04-24,USD,3.0002,3.0608
330,2014-04-25,USD,3.0056,3.0664
331,2014-04-28,USD,3.0079,3.0687
332,2014-04-29,USD,3.0051,3.0659
333,2014-04-30,USD,3.006,3.0668
334,2014-05-02,USD,3.0012,3.0618
335,2014-05-05,USD,2.9986,3.0592
336,2014-05-06,USD,3.0009,3.0615
337,2014-05-07,USD,2.9867,3.0471
338,2014-05-08,USD,2.9776,3.0378
339,2014-05-09,USD,2.9853,3.0457
340,2014-05-12,USD,3.0061,3.0669
341,2014-05-13,USD,3.0056,3.0664
342,2014-05-14,USD,3.0163,3.0773
343,2014-05-15,USD,3.0244,3.0854
344,2014-05-16,USD,3.0304,3.0916
345,2014-05-19,USD,3.0259,3.0871
346,2014-05-20,USD,3.0258,3.087
347,2014-05-21,USD,3.0258,3.087
348,2014-05-22,USD,3.0291,3.0903
349,2014-05-23,USD,3.0246,3.0858
350,2014-05-26,USD,3.0198,3.0808
351,2014-05-27,USD,3.019,3.08
352,2014-05-28,USD,3.0196,3.0806
353,2014-05-29,USD,3.0256,3.0868
354,2014-05-30,USD,3.0162,3.0772
355,2014-06-02,USD,3.0086,3.0694
356,2014-06-03,USD,3.0132,3.074
357,2014-06-04,USD,3.0121,3.0729
358,2014-06-05,USD,3.0075,3.0683
359,2014-06-06,USD,3.0049,3.0657
360,2014-06-09,USD,2.9853,3.0457
361,2014-06-10,USD,2.9895,3.0499
362,2014-06-11,USD,3.0013,3.0619
363,2014-06-12,USD,3.0099,3.0707
364,2014-06-13,USD,3.0018,3.0624
365,2014-06-16,USD,3.0145,3.0753
366,2014-06-17,USD,3.0195,3.0805
367,2014-06-18,USD,3.0256,3.0868
368,2014-06-20,USD,3.0185,3.0795
369,2014-06-23,USD,3.019,3.08
370,2014-06-24,USD,3.0313,3.0925
371,2014-06-25,USD,3.0215,3.0825
372,2014-06-26,USD,3.0141,3.0749
373,2014-06-27,USD,3.0253,3.0865
374,2014-06-30,USD,3.0179,3.0789
375,2014-07-01,USD,3.0116,3.0724
376,2014-07-02,USD,3.011,3.0718
377,2014-07-03,USD,3.0106,3.0714
378,2014-07-04,USD,3.0109,3.0717
379,2014-07-07,USD,3.0195,3.0805
380,2014-07-08,USD,3.0162,3.0772
381,2014-07-09,USD,3.0076,3.0684
382,2014-07-10,USD,3.0027,3.0633
383,2014-07-11,USD,3.0154,3.0764
384,2014-07-14,USD,3.0146,3.0756
385,2014-07-15,USD,3.0108,3.0716
386,2014-07-16,USD,3.0078,3.0686
387,2014-07-17,USD,3.025,3.0862
388,2014-07-18,USD,3.0299,3.0911
389,2014-07-21,USD,3.0393,3.1007
390,2014-07-22,USD,3.0393,3.1007
391,2014-07-23,USD,3.0439,3.1053
392,2014-07-24,USD,3.0367,3.0981
393,2014-07-25,USD,3.0432,3.1046
394,2014-07-28,USD,3.0509,3.1125
395,2014-07-29,USD,3.0536,3.1152
396,2014-07-30,USD,3.0643,3.1263
397,2014-07-31,USD,3.0734,3.1354
398,2014-08-01,USD,3.0882,3.1506
399,2014-08-04,USD,3.0888,3.1512000000000002
400,2014-08-05,USD,3.0769,3.1391
401,2014-08-06,USD,3.0964,3.159
402,2014-08-07,USD,3.1189,3.1819
403,2014-08-08,USD,3.1116,3.1744
404,2014-08-11,USD,3.1106,3.1734
405,2014-08-12,USD,3.1039,3.1667
406,2014-08-13,USD,3.1145,3.1775
407,2014-08-14,USD,3.0992,3.1618
408,2014-08-18,USD,3.0853,3.1477
409,2014-08-19,USD,3.1032,3.1658
410,2014-08-20,USD,3.1117,3.1745
411,2014-08-21,USD,3.1219,3.1849
412,2014-08-22,USD,3.1288,3.192
413,2014-08-25,USD,3.1245,3.1877
414,2014-08-26,USD,3.1359,3.1993
415,2014-08-27,USD,3.1382,3.2016
416,2014-08-28,USD,3.1525,3.2161
417,2014-08-29,USD,3.1703,3.2343
418,2014-09-01,USD,3.1692,3.2332
419,2014-09-02,USD,3.1718,3.2358000000000002
420,2014-09-03,USD,3.1785,3.2427
421,2014-09-04,USD,3.1532,3.217
422,2014-09-05,USD,3.1881,3.2525
423,2014-09-08,USD,3.1955999999999998,3.2602
424,2014-09-09,USD,3.1992,3.2638
425,2014-09-10,USD,3.2298,3.295
426,2014-09-11,USD,3.2185,3.2835
427,2014-09-12,USD,3.2122,3.277
428,2014-09-15,USD,3.2165,3.2815
429,2014-09-16,USD,3.2086,3.2734
430,2014-09-17,USD,3.2086,3.2734
431,2014-09-18,USD,3.1967,3.2613
432,2014-09-19,USD,3.2254,3.2906
433,2014-09-22,USD,3.2243,3.2895
434,2014-09-23,USD,3.2235,3.2887
435,2014-09-24,USD,3.2085,3.2733
436,2014-09-25,USD,3.2306,3.2958
437,2014-09-26,USD,3.2482,3.3138
438,2014-09-29,USD,3.262,3.3278
439,2014-09-30,USD,3.2589,3.3247
440,2014-10-01,USD,3.2784,3.3446
441,2014-10-02,USD,3.2751,3.3413
442,2014-10-03,USD,3.2668,3.3328
443,2014-10-06,USD,3.3105,3.3773
444,2014-10-07,USD,3.2989,3.3655
445,2014-10-08,USD,3.2742,3.3404
446,2014-10-09,USD,3.2769,3.3431
447,2014-10-10,USD,3.2487,3.3143000000000002
448,2014-10-13,USD,3.2774,3.3436
449,2014-10-14,USD,3.2734,3.3396
450,2014-10-15,USD,3.2861000000000002,3.3525
451,2014-10-16,USD,3.2633,3.3293
452,2014-10-17,USD,3.2862999999999998,3.3527
453,2014-10-20,USD,3.2846,3.351
454,2014-10-21,USD,3.2755,3.3417
455,2014-10-22,USD,3.2809,3.3471
456,2014-10-23,USD,3.3021000000000003,3.3689
457,2014-10-24,USD,3.3125999999999998,3.3796
458,2014-10-27,USD,3.2928,3.3594
459,2014-10-28,USD,3.2908,3.3572
460,2014-10-29,USD,3.2771,3.3433
461,2014-10-30,USD,3.2764,3.3426
462,2014-10-31,USD,3.3039,3.3707000000000003
463,2014-11-03,USD,3.3352,3.4026
464,2014-11-04,USD,3.3492,3.4168
465,2014-11-05,USD,3.3442,3.4118
466,2014-11-06,USD,3.3541,3.4219
467,2014-11-07,USD,3.3555,3.4233000000000002
468,2014-11-10,USD,3.3668,3.4348
469,2014-11-12,USD,3.3427,3.4103
470,2014-11-13,USD,3.3535,3.4213
471,2014-11-14,USD,3.3595,3.4273
472,2014-11-17,USD,3.3704,3.4384
473,2014-11-18,USD,3.3561,3.4239
474,2014-11-19,USD,3.3357,3.4031000000000002
475,2014-11-20,USD,3.3305,3.3977
476,2014-11-21,USD,3.3254,3.3926
477,2014-11-24,USD,3.3471,3.4147
478,2014-11-25,USD,3.3435,3.4111000000000002
479,2014-11-26,USD,3.3218,3.3890000000000002
480,2014-11-27,USD,3.3096,3.3764
481,2014-11-28,USD,3.3138,3.3808
482,2014-12-01,USD,3.3192,3.3862
483,2014-12-02,USD,3.3106,3.3774
484,2014-12-03,USD,3.3265000000000002,3.3937
485,2014-12-04,USD,3.3424,3.41
486,2014-12-05,USD,3.3224,3.3896
487,2014-12-08,USD,3.3554,3.4232
488,2014-12-09,USD,3.3567,3.4245
489,2014-12-10,USD,3.3239,3.3911
490,2014-12-11,USD,3.3218,3.3890000000000002
491,2014-12-12,USD,3.3361,3.4035
492,2014-12-15,USD,3.3227,3.3899
493,2014-12-16,USD,3.3248,3.392
494,2014-12-17,USD,3.3307,3.3979
495,2014-12-18,USD,3.3583,3.4261
496,2014-12-19,USD,3.4274,3.4966
497,2014-12-22,USD,3.4405,3.5101
498,2014-12-23,USD,3.4501,3.5199
499,2014-12-24,USD,3.4947,3.5653
500,2014-12-29,USD,3.4937,3.5643000000000002
501,2014-12-30,USD,3.4932,3.5638
502,2014-12-31,USD,3.492,3.5625999999999998
503,2015-01-02,USD,3.4721,3.5423
504,2015-01-05,USD,3.5368,3.6082
505,2015-01-07,USD,3.565,3.637
506,2015-01-08,USD,3.6064,3.6792
507,2015-01-09,USD,3.5992,3.672
508,2015-01-12,USD,3.5766999999999998,3.6489000000000003
509,2015-01-13,USD,3.5791,3.6515
510,2015-01-14,USD,3.6063,3.6791
511,2015-01-15,USD,3.5997,3.6725
512,2015-01-16,USD,3.6525,3.7263
513,2015-01-19,USD,3.7059,3.7807
514,2015-01-20,USD,3.6833,3.7577
515,2015-01-21,USD,3.7021,3.7769
516,2015-01-22,USD,3.6602,3.7342
517,2015-01-23,USD,3.6786,3.753
518,2015-01-26,USD,3.7115,3.7865
519,2015-01-27,USD,3.7019,3.7767
520,2015-01-28,USD,3.686,3.7604
521,2015-01-29,USD,3.7101,3.7851
522,2015-01-30,USD,3.6843,3.7587
523,2015-02-02,USD,3.6757,3.7499000000000002
524,2015-02-03,USD,3.6455,3.7191
525,2015-02-04,USD,3.6087,3.6817
526,2015-02-05,USD,3.613,3.686
527,2015-02-06,USD,3.6134,3.6864
528,2015-02-09,USD,3.6333,3.7067
529,2015-02-10,USD,3.6625,3.7365
530,2015-02-11,USD,3.6751,3.7493
531,2015-02-12,USD,3.7001,3.7749
532,2015-02-13,USD,3.6354,3.7088
533,2015-02-16,USD,3.6273,3.7005
534,2015-02-17,USD,3.6267,3.6999
535,2015-02-18,USD,3.6347,3.7081
536,2015-02-19,USD,3.6501,3.7239
537,2015-02-20,USD,3.6247,3.6979
538,2015-02-23,USD,3.6668000000000003,3.7408
539,2015-02-24,USD,3.6503,3.7241
540,2015-02-25,USD,3.6508000000000003,3.7246
541,2015-02-26,USD,3.6336,3.707
542,2015-02-27,USD,3.6606,3.7346
543,2015-03-02,USD,3.6744,3.7486
544,2015-03-03,USD,3.6696,3.7438000000000002
545,2015-03-04,USD,3.6811,3.7555
546,2015-03-05,USD,3.7236000000000002,3.7988
547,2015-03-06,USD,3.714,3.789
548,2015-03-09,USD,3.7623,3.8383000000000003
549,2015-03-10,USD,3.7561999999999998,3.832
550,2015-03-11,USD,3.8174,3.8946
551,2015-03-12,USD,3.8717,3.9499
552,2015-03-13,USD,3.8455,3.9231
553,2015-03-16,USD,3.9135,3.9925
554,2015-03-17,USD,3.8697,3.9479
555,2015-03-18,USD,3.8658,3.9438
556,2015-03-19,USD,3.8655,3.9435000000000002
557,2015-03-20,USD,3.8323,3.9097
558,2015-03-23,USD,3.8019,3.8787000000000003
559,2015-03-24,USD,3.7207,3.7959
560,2015-03-25,USD,3.7224,3.7976
561,2015-03-26,USD,3.6870000000000003,3.7614
562,2015-03-27,USD,3.707,3.7818
563,2015-03-30,USD,3.7282,3.8036000000000003
564,2015-03-31,USD,3.7439,3.8195
565,2015-04-01,USD,3.7654,3.8414
566,2015-04-02,USD,3.7439,3.8195
567,2015-04-03,USD,3.7046,3.7794
568,2015-04-07,USD,3.7075,3.7823
569,2015-04-08,USD,3.6967,3.7713
570,2015-04-09,USD,3.6583,3.7323
571,2015-04-10,USD,3.7157999999999998,3.7908
572,2015-04-13,USD,3.746,3.8216
573,2015-04-14,USD,3.7491,3.8249
574,2015-04-15,USD,3.7163,3.7913
575,2015-04-16,USD,3.7487,3.8245
576,2015-04-17,USD,3.7181,3.7933
577,2015-04-20,USD,3.6945,3.7691
578,2015-04-21,USD,3.6762,3.7504
579,2015-04-22,USD,3.6872,3.7616
580,2015-04-23,USD,3.6881,3.7627
581,2015-04-24,USD,3.6871,3.7615
582,2015-04-27,USD,3.6782,3.7526
583,2015-04-28,USD,3.6452999999999998,3.7189
584,2015-04-29,USD,3.6114,3.6844
585,2015-04-30,USD,3.5856,3.658
586,2015-05-04,USD,3.5808,3.6532
587,2015-05-05,USD,3.572,3.6442
588,2015-05-06,USD,3.5776,3.6498
589,2015-05-07,USD,3.5432,3.6148
590,2015-05-08,USD,3.5495,3.6213
591,2015-05-11,USD,3.576,3.6482
592,2015-05-12,USD,3.6065,3.6793
593,2015-05-13,USD,3.6116,3.6846
594,2015-05-14,USD,3.5665,3.6385
595,2015-05-15,USD,3.536,3.6074
596,2015-05-18,USD,3.5312,3.6026
597,2015-05-19,USD,3.5454,3.617
598,2015-05-20,USD,3.6069,3.6797
599,2015-05-21,USD,3.6378,3.7112
600,2015-05-22,USD,3.6496,3.7234
601,2015-05-25,USD,3.6788,3.7532
602,2015-05-26,USD,3.7016999999999998,3.7765
603,2015-05-27,USD,3.7635,3.8395
604,2015-05-28,USD,3.7662,3.8422
605,2015-05-29,USD,3.7688,3.845
606,2015-06-01,USD,3.7155,3.7905
607,2015-06-02,USD,3.7316000000000003,3.807
608,2015-06-03,USD,3.6699,3.7441
609,2015-06-05,USD,3.6534,3.7272
610,2015-06-08,USD,3.658,3.7318
611,2015-06-09,USD,3.6841,3.7585
612,2015-06-10,USD,3.6666,3.7406
613,2015-06-11,USD,3.6241,3.6973000000000003
614,2015-06-12,USD,3.642,3.7156000000000002
615,2015-06-15,USD,3.6622,3.7362
616,2015-06-16,USD,3.6641,3.7381
617,2015-06-17,USD,3.6463,3.7199
618,2015-06-18,USD,3.6496,3.7234
619,2015-06-19,USD,3.6170999999999998,3.6901
620,2015-06-22,USD,3.6471999999999998,3.7208
621,2015-06-23,USD,3.6345,3.7079
622,2015-06-24,USD,3.7012,3.776
623,2015-06-25,USD,3.6884,3.763
624,2015-06-26,USD,3.6886,3.7632
625,2015-06-29,USD,3.6963,3.7709
626,2015-06-30,USD,3.7302,3.8056
627,2015-07-01,USD,3.7043,3.7791
628,2015-07-02,USD,3.7435,3.8191
629,2015-07-03,USD,3.7427,3.8183
